Census Blockgroup,Children,Children_wNULLvalues,Elderly,Elderly_wNULLvalues,NonWhite,NonWhite_wNullvalues,Poverty,Poverty_wNULLvalues,Education,Education_wNULLvalues,English,English_wNULLvalues,Elevation,SeaLevelRise,Precipitation,Diabetes,MentalHealth,Asthma,Disability,Disability_wNULLvalues,HousingQuality,Homeless,LivAlone,LivAlone_wNULLvalues,FloodHealthIndex,FloodHealthIndex_Quintiles
060750231031,0.452209426232,,0.0349942343513,,0.926012,,0.840011520462,,0.740878012703,0.740878012703,0.0849860042112,,-6,0.266661,0.00125631,23.197700000000001,38.5762,16.114000000000001,0.12597924911,,1.02171,17.613,0.290952088249,,63.8992,5
060750105001,0.0860918910944,0.0860918910944,0.266669310794,0.266669310794,0.408605,0.408605,0.171429199853,0.171429199853,0.943674898276,0.943674898276,0.0452650762225,,-9.12355,0.215732,0.000270616,0.0005,29.918700000000001,0.0004,0.0738015224227,0.0738015224227,2.31711,4.8573,0.541210860701,0.541210860701,63.872600000000006,5
060750107004,0.094333,0.094333,0.243,0.243,0.798,0.798,0.559217,0.559217,0.54,0.54,0.609,0.609,61.425800000000002,0,0,6.4,20.43,5.0582,0.187,0.187,9.513909999999999,4.9374,0.408,0.408,63.839700000000008,5
060750106001,0.093673,0.093673,0.18,0.18,0.713,0.713,0.579421,0.579421,0.756,0.756,0.335,0.335,83.380700000000004,0,0,6.4,20.43,5.0582,0.139,0.139,15.350899999999999,4.9374,0.481,0.481,63.826400000000007,5
060750611002,0.135918,0.135918,0.288,0.288,0.958,0.958,0.800357,0.800357,0.363,0.363,0.715,0.715,14.066599999999999,0,0,6.3907,9.9926,3.7973,0.161,0.161,12.0092,4.9374,0.443,0.443,63.826300000000003,5
060750122012,0.0561636672802,,0.123999300173,0.123999300173,0.696002,0.696002,0.461540716187,0.461540716187,0.816996064354,0.816996064354,0.112002060518,0.112002060518,70.6417,0,0,7.9,30.47,3.8247,0.218999479026,0.218999479026,12.685,19.2683,0.593997866617,0.593997866617,63.799700000000009,5
060750354001,0.133026982453,0.133026982453,0.138966572984,0.138966572984,0.640087,0.640087,0.246457737984,0.246457737984,0.79680828493,0.79680828493,0.162960770887,,-5,0.0942422,0.0139764,6.4259,10.77,2.5215,0.117971636799,0.117971636799,2.75027,1.8757,0.260937328625,0.260937328625,63.599199999999996,5
060750228022,0.133693134704,0.133693134704,0.170000129572,0.170000129572,0.663999,0.663999,0.454447212866,0.454447212866,0.816001079247,0.816001079247,0.0960000404118,,37.951000000000001,0,0.00346149,13.8871,36.957999999999998,6.7285,0.151000096829,0.151000096829,2.15471,14.007199999999999,0.208000386275,0.208000386275,63.579500000000003,5
060750209002,0.139742,0.139742,0.094,0.094,0.661,0.661,0.464475,0.464475,0.804,0.804,0.181,0.181,35.323799999999999,0,0.00251554,13.9,37.03,6.7351,0.12,0.12,6.46552,3.2195,0.288,0.288,63.546200000000006,5
060750264042,0.211150888344,0.211150888344,0.113213448,0.113213448,0.981456,,0.424132711416,0.424132711416,0.679280688,0.679280688,0.207883314,0.207883314,29.564699999999998,0,0.0136077,10.9437,16.4253,7.3306,0.094669866,0.094669866,1.56863,17.613,0.147372678,0.147372678,63.259399999999999,5
060750107002,0.094333,0.094333,0.243,0.243,0.798,0.798,0.559217,0.559217,0.54,0.54,0.609,0.609,81.335800000000006,0,0,6.4,20.43,5.0582,0.187,0.187,17.160299999999999,4.9374,0.408,0.408,63.166400000000003,5
060750162003,0.081796754609,0.081796754609,0.06999979,0.06999979,0.412002,0.412002,0.322964031105,0.322964031105,0.976997069,0.976997069,0.035999892,,53.826799999999999,0,0.00975911,15.5,63.75,12.9674,0.090999727,0.090999727,8.61731,3.7988,0.641998074,0.641998074,63.1661,5
060750229013,0.203623,0.203623,0.071,0.071,0.752,0.752,0.422373,0.422373,0.706,0.706,0.203,0.203,29.099699999999999,0,0.00938619,13.9,37.03,6.7351,0.115,0.115,3.20233,3.2195,0.242,0.242,62.919399999999996,5
060750264041,0.213370194497,0.213370194497,0.114403174589,0.114403174589,0.981262,,0.428590665494,0.428590665494,0.68641969425,0.68641969425,0.210067932957,0.210067932957,54.529499999999999,0,0.0109524,11.2,16.809999999999999,7.5022,0.0956648402849,0.0956648402849,3.96826,17.613,0.148921519292,,62.906100000000002,5
060750228032,0.151459,0.151459,0.068,0.068,0.704,0.704,0.342664,0.342664,0.789,0.789,0.183,0.183,21.83,0,0.00825946,13.9,37.03,6.7351,0.09,0.09,5.12821,3.2195,0.238,0.238,62.8994,5
060759805011,0.127059030313,,0.222000028844,0.222000028844,0.9,,0.643529051366,0.643529051366,0.637000137274,0.637000137274,0.352000033479,0.352000033479,94.961299999999994,0,0.00138564,11.0656,16.6967,7.367,0.200000018037,,0.855798,11.276199999999999,0.307000031629,,62.566299999999998,5
060750229022,0.092276,0.092276,0.094,0.094,0.675,0.675,0.25935,0.25935,0.808,0.808,0.064,,24.1614,0,0.00763633,13.9,37.03,6.7351,0.101,0.101,6.97674,3.2195,0.169,0.169,62.559399999999997,5
060750124023,0.0701438550387,,0.119999568741,0.119999568741,0.591002,0.591002,0.447462089936,0.447462089936,0.948996455523,0.948996455523,0.144999781223,0.144999781223,63.123800000000003,0,0,11.7082,47.146000000000001,8.405900000000001,0.208999346972,0.208999346972,4.64157,19.2682,0.690997513504,0.690997513504,62.499700000000004,5
060750202003,0.0821870273472,0.0821870273472,0.117000031896,0.117000031896,0.485,0.485,0.328246062146,0.328246062146,0.89800034211,0.89800034211,0.0790000166958,,29.806000000000001,0,0.00143536,14.961,49.5961,8.6608,0.178000027047,0.178000027047,6.90845,2.1589,0.514000144443,0.514000144443,62.192900000000002,5
060750202001,0.0821868127447,0.0821868127447,0.116999753041,0.116999753041,0.485001,0.485001,0.328245564606,0.328245564606,0.897997788405,0.897997788405,0.0790000662759,,33.327599999999997,0,0.00058145,15.9328,61.719299999999997,10.5806,0.177999699979,0.177999699979,6.08167,3.9499,0.513998891226,0.513998891226,62.179600000000001,5
060750257011,0.185496099322,0.185496099322,0.154000080598,0.154000080598,0.79,0.79,0.261538208537,0.261538208537,0.660000487955,0.660000487955,0.162000111578,0.162000111578,24.6128,0,0.0155898,11.1151,16.881699999999999,7.3889,0.0820000705591,0.0820000705591,2.13163,3.2195,0.187000117833,0.187000117833,61.932699999999997,5
060750258001,0.21514456971,0.21514456971,0.13999972,0.13999972,0.892,0.892,0.426195147608,0.426195147608,0.702998594,0.702998594,0.185999628,0.185999628,45.806399999999996,0,0.00715435,11.2,16.809999999999999,7.5022,0.111999776,0.111999776,2.82486,3.2195,0.211999576,0.211999576,61.926100000000005,5
060750162002,0.0817970088999,,0.0700000182247,0.0700000182247,0.412,0.412,0.322965058239,0.322965058239,0.977000208316,0.977000208316,0.0360000092277,,44.159799999999997,0,0.0450285,15.5,63.75,12.9674,0.0910000288366,0.0910000288366,2.58398,3.7988,0.642000128496,0.642000128496,61.872699999999995,5
060750615001,0.0927507406752,,0.0569568690241,,0.490386,0.490386,0.171817894686,0.171817894686,0.964269627335,0.964269627335,0.0809387071832,,-6.34025,0.159217,0.00156751,3.4437,30.821999999999999,2.2718,0.080938711409,,9.61098,19.213899999999999,0.473641278325,0.473641278325,61.819199999999995,5
060750257023,0.216905085245,0.216905085245,0.150000097918,0.150000097918,0.906,,0.42490210399,0.42490210399,0.593000483063,0.593000483063,0.187000090797,0.187000090797,67.125100000000003,0,0.0266926,11.2,16.809999999999999,7.5022,0.0660000605312,0.0660000605312,0.237586,3.2195,0.0870001649772,,61.279400000000003,5
060750230032,0.174380985567,0.174380985567,0.123999961851,0.123999961851,0.908,,0.222735011391,0.222735011391,0.79399977768,0.79399977768,0.128000096686,,16.450199999999999,0,0.0034909,23.2,38.58,16.115600000000001,0.0709999908777,0.0709999908777,7.07483,17.613,0.160999958409,,61.212800000000001,4
060750228033,0.151458636163,0.151458636163,0.0679999237164,0.0679999237164,0.704,0.704,0.342663187217,0.342663187217,0.788998466722,0.788998466722,0.182999387299,,29.362100000000002,0,0.0052607,13.9,37.03,6.7351,0.0899998244263,0.0899998244263,5.97371,3.2195,0.237999493684,0.237999493684,60.892800000000001,4
060750259001,0.143644685226,,0.164999586611,0.164999586611,0.793001,,0.175232004967,0.175232004967,0.813997598838,0.813997598838,0.152999732993,0.152999732993,94.255399999999995,0,0.0132547,11.2,16.809999999999999,7.5022,0.101999751575,0.101999751575,2.82768,3.2195,0.277999119991,,60.572800000000001,4
060750259002,0.143645,0.143645,0.165,0.165,0.793,0.793,0.175232,0.175232,0.814,0.814,0.153,0.153,79.912599999999998,0,0.00651091,11.2,16.809999999999999,7.5022,0.102,0.102,4.62963,3.2195,0.278,0.278,60.5595,4
060750231032,0.452256053391,,0.0349979297601,,0.926005,,0.840098284616,0.840098284616,0.740954630914,0.740954630914,0.0849947562987,,-6,0.0362374,0.0026704,23.1997,38.579500000000003,16.115400000000001,0.125992266706,,2.1395,17.613,0.290982149005,,60.5593,4
060750159001,0.09820026637,0.09820026637,0.22799838308,0.22799838308,0.609003,0.609003,0.412791016164,0.412791016164,0.924993394638,0.924993394638,0.19499858152,,99.273399999999995,0,0.000176121,9.979900000000001,26.822299999999998,4.6275,0.13999903329,0.13999903329,3.54251,3.7988,0.506996432381,0.506996432381,60.539700000000003,4
060750118001,0.143678,0.143678,0.205,0.205,0.933,,0.72931,0.72931,0.547,0.547,0.643,0.643,28.3231,0,0,6.376,9.1248,3.6293,0.156,0.156,9.215579999999999,4.9374,0.388,0.388,60.513000000000005,4
060750209004,0.139741817525,0.139741817525,0.0939999615084,0.0939999615084,0.660999,0.660999,0.464473900797,0.464473900797,0.804000158072,0.804000158072,0.180999554933,,59.003999999999998,0,0.000293284,13.9,37.03,6.7351,0.119999833219,0.119999833219,11.9367,3.2195,0.288000260903,0.288000260903,60.193000000000005,4
060750110001,0.049595,0.049595,0.103,0.103,0.538,0.538,0.272864,0.272864,0.844,0.844,0.133,0.133,140.196,0,0.00632962,7.9,30.47,3.8247,0.059,,8.863200000000001,4.9374,0.432,0.432,60.166200000000003,4
060750104003,0.0898390478055,0.0898390478055,0.142000091862,0.142000091862,0.435,0.435,0.173963295704,0.173963295704,0.95000038582,0.95000038582,0.0830001709652,,-0.671813,0.00110015,0.000293607,5.9398,21.112400000000001,4.6945,0.0770000709378,0.0770000709378,10.416700000000001,4.9374,0.485000245475,0.485000245475,60.1661,4
060750261001,0.173549,0.173549,0.171,0.171,0.892,0.892,0.277262,0.277262,0.756,0.756,0.285,0.285,127.25,0,0.0413164,8.199999999999999,14.28,4.4834,0.106,0.106,3.64742,0.5207,0.212,0.212,59.6128,4
060750332011,0.021070000925,,0.0490000032755,0.0490000032755,0.542,0.542,0.678177007802,0.678177007802,0.925000014843,0.925000014843,0.172000002896,0.172000002896,26.0138,0,0.0148146,8,13.81,3.9498,0.0910000018672,0.0910000018672,0.190422,0.2606,0.334000005633,0.334000005633,59.612699999999997,4
060750209001,0.139741720516,0.139741720516,0.093999812,0.093999812,0.661001,0.661001,0.46447407105,0.46447407105,0.803998392,0.803998392,0.180999638,0.180999638,49.5745,0,0,13.9,37.03,6.7351,0.11999976,0.11999976,9.91854,3.2195,0.287999424,0.287999424,59.533000000000001,4
060750232003,0.255152018698,0.255152018698,0.101000013296,0.101000013296,0.943,,0.427645023882,0.427645023882,0.710000085135,0.710000085135,0.0920000137245,,28.884,0,0.000801244,23.2,38.58,16.115600000000001,0.108000007613,0.108000007613,10.094200000000001,17.613,0.266000017263,0.266000017263,59.519600000000004,4
060750119021,0.032,0.032,0.158,0.158,0.564,0.564,0.384762,0.384762,0.893,0.893,0.094,,109.13800000000001,0,0.0017554,6.4,8.630000000000001,3.6429,0.078,0.078,10.390499999999999,4.9374,0.681,0.681,59.4863,4
060750111003,0.060557,0.060557,0.144,0.144,0.455,0.455,0.221957,0.221957,0.881,0.881,0.149,0.149,145.4,0,0.00124836,7.9,30.47,3.8247,0.127,0.127,11.253399999999999,4.811,0.563,0.563,59.479700000000001,4
060750256001,0.158659009902,0.158659009902,0.163000008221,0.163000008221,0.824,0.824,0.269631013962,0.269631013962,0.772000035233,0.772000035233,0.216000008648,0.216000008648,70.545100000000005,0,0.0713831,8.6647,14.720499999999999,4.9416,0.0950000043775,0.0950000043775,2.51099,1.158,0.194000009983,0.194000009983,59.279400000000003,4
060750230012,0.158265902881,0.158265902881,0.178999798022,0.178999798022,0.946,0.946,0.4965762871,0.4965762871,0.618999761043,0.618999761043,0.234999691055,0.234999691055,47.8371,0,0,23.2,38.58,16.115600000000001,0.106999875335,0.106999875335,1.86666,17.613,0.166999868577,0.166999868577,59.253,4
060750251003,0.131897,0.131897,0.113,0.113,0.48,0.48,0.217519,0.217519,0.957,0.957,0.027,,-9.22917,0,0.0263384,15.8421,37.326500000000003,8.6989,0.086,0.086,4.45037,3.5196,0.225,0.225,59.2393,4
060750151002,0.00724307458854,,0.354000335451,0.354000335451,0.402999,0.402999,0.153066568145,0.153066568145,0.923001570024,0.923001570024,0.0620002179912,,130.12899999999999,0,0.000956471,7.9,30.47,3.8247,0.193000281859,0.193000281859,4.90712,1.9599,0.690000966253,0.690000966253,59.1997,4
060750127001,0.118055958799,0.118055958799,0.110913680862,0.110913680862,0.195389,0.195389,0.112619228619,0.112619228619,0.936928796404,0.936928796404,0.0184856136678,,-7.31167,0.329432,0.036074,0,5.1518,0,0.098265631484,0.098265631484,4.94624,0.3398,0.486463527572,0.486463527572,58.898999999999994,4
060750103002,0.103083,0.103083,0.205,0.205,0.434,0.434,0.323516,0.323516,0.853,0.853,0.097,0.097,39.325099999999999,0,0.00252754,6.4,20.43,5.0582,0.077,0.077,4.2838,3.7836,0.36,0.36,58.886200000000002,4
060750228011,0.157016069233,0.157016069233,0.0690000798088,0.0690000798088,0.549,0.549,0.293845334391,0.293845334391,0.841000560226,0.841000560226,0.0740001486634,0.0740001486634,5.65703,0,0.0781005,13.9,37.03,6.7351,0.0590000868507,0.0590000868507,2.95921,6.5987,0.28800031454,0.28800031454,58.886000000000003,4
060750615006,0.0902233464955,0.0902233464955,0.0554048228207,,0.504273,0.504273,0.167135951198,0.167135951198,0.937993887826,0.937993887826,0.0787331883691,,-6.32806,0.181343,0.0020022,5.3243,17.9054,2.5178,0.078733153305,,0.652315,18.7256,0.460734781378,0.460734781378,58.872499999999995,4
060750477012,0.11753,0.11753,0.178,0.178,0.634,0.634,0.252739,0.252739,0.85,0.85,0.238,0.238,128.83000000000001,0,0.0124882,4.3,12.69,2.7109,0.091,0.091,6.18101,4.6154,0.395,0.395,58.859499999999997,4
060750113002,0.100391397648,0.100391397648,0.311998128,0.311998128,0.811001,0.811001,0.567840592936,0.567840592936,0.496997018,0.496997018,0.486997078,0.486997078,93.194500000000005,0,0,6.4,8.630699999999999,3.643,0.22999862,0.22999862,7.07447,4.9374,0.391997648,0.391997648,58.846400000000003,4
060750120002,0.044344778275,0.044344778275,0.1199994,0.1199994,0.540002,0.540002,0.47136964314,0.47136964314,0.952995235,0.952995235,0.122999385,0.122999385,116.033,0,0.00126996,7.9,30.47,3.8247,0.078999605,0.078999605,19.927499999999998,4.8098,0.67599662,0.67599662,58.813000000000002,4
060750354005,0.133059,0.133059,0.139,0.139,0.64,0.64,0.246517,0.246517,0.797,0.797,0.163,0.163,10.680099999999999,0,0.0211538,6.4379,10.793100000000001,2.5324,0.118,0.118,2.40892,1.8472,0.261,0.261,58.606000000000002,4
060750264023,0.185283,0.185283,0.165,0.165,0.91,0.91,0.178459,0.178459,0.823,0.823,0.167,0.167,113.151,0,0.00725477,11.2,16.809999999999999,7.5022,0.101,0.101,3.79987,17.613,0.216,0.216,58.226200000000006,4
060759802001,0.0699964761247,,0.393995121612,0.393995121612,0.282829,0.282829,0.104995213238,,0.947583208188,0.947583208188,0.175552256734,,-5.2,0.00887451,0.000448397,4.3,12.69,2.7109,0.000000001050662,0.000000001050662,0,4.5683,0.46980177888,,58.226100000000002,4
060750155001,0.0685110872475,,0.337000650169,0.337000650169,0.518998,0.518998,0.389862240166,0.389862240166,0.85900237176,0.85900237176,0.224000016054,,124.54,0,0,9.990600000000001,26.801400000000001,4.6314,0.273000273144,0.273000273144,3.21285,3.7988,0.531001721957,0.531001721957,58.213100000000004,4
060750103001,0.103083,0.103083,0.205,0.205,0.434,0.434,0.323516,0.323516,0.853,0.853,0.097,0.097,12.912100000000001,0,0.000997978,6.4012,20.438300000000002,5.0572,0.077,0.077,6.3063,3.0599,0.36,0.36,58.212899999999998,4
060750120001,0.044345,0.044345,0.12,0.12,0.54,0.54,0.471372,0.471372,0.953,0.953,0.123,0.123,130.96199999999999,0,0.00103708,7.9,30.47,3.8247,0.079,0.079,9.623340000000001,4.8097,0.676,0.676,58.152999999999999,4
060750478011,0.103535,0.103535,0.212,0.212,0.684,0.684,0.229067,0.229067,0.895,0.895,0.215,0.215,109.527,0,0.0153392,4.3,12.69,2.7109,0.14,0.14,1.78731,4.6154,0.297,0.297,57.912799999999997,4
060750226001,0.08659412808,0.08659412808,0.04039623,,0.460422,0.460422,0.069068896965,0.069068896965,0.951235035,0.951235035,0.020198115,,-7.8,0.126973,0.00341955,8.2462,12.1195,3.8996,0.02308356,,2.95858,17.214500000000001,0.30393354,0.30393354,57.885799999999996,4
060750203001,0.0782377073708,0.0782377073708,0.122999536931,0.122999536931,0.348003,0.348003,0.208415247503,0.208415247503,0.947996430053,0.947996430053,0.0339998835347,,56.438299999999998,0,0.0206499,6.6741,9.773199999999999,3.6492,0.104999624015,0.104999624015,8.90588,2.1589,0.438998371099,0.438998371099,57.859400000000001,4
060750179021,0.149115968925,0.149115968925,0.0233000630657,,0.754453,,0.637357966834,0.637357966834,0.79489052159,0.79489052159,0.0215077611595,,-7.58461,0.380881,0.0000759257,97.368700000000004,0.9466,0.2787,0.152346545436,0.152346545436,0,17.579000000000001,0.0627309787459,,57.592600000000004,4
060750209003,0.139742,0.139742,0.094,0.094,0.661,0.661,0.464475,0.464475,0.804,0.804,0.181,0.181,53.559399999999997,0,0,13.9,37.03,6.7351,0.12,0.12,7.1736,3.2195,0.288,0.288,57.539700000000003,4
060750168023,0.038578884263,,0.078999763,0.078999763,0.422002,0.422002,0.252452242641,0.252452242641,0.902997291,0.902997291,0.03999988,,57.0685,0,0,15.5,63.75,12.9674,0.124999625,0.124999625,8.614240000000001,3.4252,0.556998329,0.556998329,57.499700000000004,4
060750314002,0.112635088745,0.112635088745,0.141000094524,0.141000094524,0.898,0.898,0.42178615106,0.42178615106,0.707000420712,0.707000420712,0.232000107637,0.232000107637,246.47800000000001,0,0.00709732,8.199999999999999,14.28,4.4834,0.112000049174,0.112000049174,7.20612,0.5207,0.227000035515,0.227000035515,57.246300000000005,4
060750102001,0.0606486405224,0.0606486405224,0.185777830952,0.185777830952,0.164988,0.164988,0.159466636532,,0.984227315452,0.984227315452,0.009881886895,,-6.44932,0.0776233,0.000758237,7.6793,29.5442,3.7997,0.0365627043743,,9.29325,0.3408,0.574132503857,0.574132503857,57.199399999999997,4
060750152003,0.0965519617439,,0.201000359684,0.201000359684,0.34,0.34,0.225464430234,0.225464430234,0.971999997503,0.971999997503,0.0810003442826,0.0810003442826,126.648,0,0.00181702,12.1,23.1,5.4453,0.115000387032,0.115000387032,6.52742,3.0921,0.615999968161,0.615999968161,57.186300000000003,4
060750261004,0.173549018845,0.173549018845,0.171000012859,0.171000012859,0.892,0.892,0.277262024561,0.277262024561,0.756000089119,0.756000089119,0.285000014078,,129.53299999999999,0,0.00997506,8.199999999999999,14.28,4.4834,0.106000007466,0.106000007466,1.50376,0.5207,0.212000020626,0.212000020626,56.959499999999998,4
060750354003,0.133059,0.133059,0.139,0.139,0.64,0.64,0.246517,0.246517,0.797,0.797,0.163,0.163,9.416930000000001,0,0.0166417,6.4,10.72,2.498,0.118,0.118,2.80347,1.8761,0.261,0.261,56.932699999999997,4
060750158013,0.142662610312,0.142662610312,0.127999651481,0.127999651481,0.584001,0.584001,0.361556073246,0.361556073246,0.929997754961,0.929997754961,0.0859997619579,,101.694,0,0.00318079,12.0991,23.098600000000001,5.445,0.120999688004,0.120999688004,6.68822,3.7988,0.291999414498,0.291999414498,56.872900000000001,4
060750103003,0.103083,0.103083,0.205,0.205,0.434,0.434,0.323516,0.323516,0.853,0.853,0.097,0.097,94.971900000000005,0,0.00129685,6.4036,20.4544,5.0552,0.077,0.077,6.39422,4.0278,0.36,0.36,56.866300000000003,4
060750477011,0.11752988247,0.11752988247,0.177999822,0.177999822,0.634,0.634,0.252738747261,0.252738747261,0.84999915,0.84999915,0.237999762,0.237999762,129.209,0,0.00762872,4.3,12.69,2.7109,0.090999909,0.090999909,5.04055,4.6154,0.394999605,0.394999605,56.866200000000006,4
060750228012,0.157015842984,0.157015842984,0.068999931,0.068999931,0.549,0.549,0.293844706155,0.293844706155,0.840999159,0.840999159,0.073999926,0.073999926,12.7995,0,0.0041732,13.9,37.03,6.7351,0.058999941,0.058999941,5.00402,5.9226,0.287999712,0.287999712,56.866100000000003,4
060750108001,0.093325,0.093325,0.174,0.174,0.573,0.573,0.267211,0.267211,0.828,0.828,0.185,0.185,139.905,0,0.000530965,6.902,23.790199999999999,4.6454,0.096,0.096,8.24098,4.9374,0.423,0.423,56.846400000000003,4
060750168022,0.0385789530665,,0.0789997516195,0.0789997516195,0.422001,0.422001,0.252452414792,0.252452414792,0.902997641666,0.902997641666,0.0399998697526,,85.067499999999995,0,0,13.696,53.964700000000001,11.1205,0.124999654172,0.124999654172,11.3208,3.7988,0.556998303489,0.556998303489,56.8264,4
060750126021,0.147607886682,0.147607886682,0.0969771383543,0.0969771383543,0.181513,0.181513,0.070676943407,,0.942617615291,0.942617615291,0.0688537430435,,-7.59946,0.348189,0.0292888,0,5.159,0,0.0630351225692,,5.07614,0.3354,0.52852531357,0.52852531357,56.558999999999997,4
060750229021,0.092276,0.092276,0.094,0.094,0.675,0.675,0.25935,0.25935,0.808,0.808,0.064,,36.008000000000003,0,0.00150597,13.9,37.03,6.7351,0.101,0.101,9.61539,3.2195,0.169,0.169,56.552900000000001,4
060750427002,0.141527121122,0.141527121122,0.16400018344,0.16400018344,0.62,0.62,0.354268260463,0.354268260463,0.803000875976,0.803000875976,0.266000245273,0.266000245273,123.346,0,0.00318644,4.3,12.69,2.7109,0.132000093781,0.132000093781,4.62449,4.6154,0.417000407071,0.417000407071,56.539600000000007,4
060750615003,0.091971595029,0.091971595029,0.056478393,,0.494667,0.494667,0.170374503852,0.170374503852,0.956169285,0.956169285,0.080258769,,-16.989999999999998,0.227608,0.0014319,0,21.81,0,0.080258769,,1.70068,19.092600000000001,0.469662426,0.469662426,56.539199999999994,4
060750229011,0.203623064863,0.203623064863,0.0710000436309,0.0710000436309,0.752,0.752,0.42237321559,0.42237321559,0.706000373184,0.706000373184,0.203000084013,0.203000084013,36.558799999999998,0,0,13.9,37.03,6.7351,0.115000055699,0.115000055699,9.832269999999999,3.2195,0.242000133678,0.242000133678,56.213000000000008,4
060750210001,0.0894470388057,0.0894470388057,0.0920000295886,0.0920000295886,0.313,0.313,0.111160038048,0.111160038048,0.971000255656,0.971000255656,0.0370000025955,,69.354200000000006,0,0.0189519,13.9,37.03,6.7351,0.0730000238785,0.0730000238785,13.565899999999999,2.1589,0.425000083834,0.425000083834,56.186099999999996,4
060750121001,0.00980395098,,0.108999455,0.108999455,0.490003,0.490003,0.37185414072,0.37185414072,0.89799551,0.89799551,0.12199939,0.12199939,105.708,0,0,7.9177,30.481100000000001,3.8531,0.108999455,0.108999455,6.56872,4.9374,0.598997005,0.598997005,56.166400000000003,4
060750111002,0.0605570409479,,0.144000154346,0.144000154346,0.455,0.455,0.221957264853,0.221957264853,0.881000876673,0.881000876673,0.149000086584,,151.66800000000001,0,0.000184353,7.9,30.47,3.8247,0.127000104517,0.127000104517,10.223000000000001,4.8521,0.563000517863,0.563000517863,56.153100000000002,4
060750427003,0.141527,0.141527,0.164,0.164,0.62,0.62,0.354268,0.354268,0.803,0.803,0.266,0.266,133.613,0,0.00555894,4.3,12.69,2.7109,0.132,0.132,2.06923,4.6154,0.417,0.417,55.892900000000004,4
060750109003,0.063924,0.063924,0.145,0.145,0.355,0.355,0.16519,0.16519,0.955,0.955,0.078,0.078,86.268900000000002,0,0.00463633,7.8368,30.267600000000002,3.7941,0.077,0.077,7.57135,3.179,0.54,0.54,55.846200000000003,4
060750605021,0.304962067593,0.304962067593,0.0680000639565,0.0680000639565,0.96,,0.657886168626,0.657886168626,0.70800025195,0.70800025195,0.141000121711,0.141000121711,79.782499999999999,0,0.0117341,11.2,16.809999999999999,7.5022,0.11100004225,0.11100004225,0.909505,17.613,0.156000064732,,55.592800000000004,4
060750605022,0.304961390076,0.304961390076,0.067999864,0.067999864,0.96,,0.657884684228,0.657884684228,0.707998584,0.707998584,0.140999718,0.140999718,73.088200000000001,0,0.0068221,11.2,16.809999999999999,7.5022,0.110999778,0.110999778,0.736649,17.613,0.155999688,,55.592799999999997,4
060750254023,0.186244541023,0.186244541023,0.0989997884655,0.0989997884655,0.625001,0.625001,0.176810634084,,0.90099802081,0.90099802081,0.064999825421,,7.4639,0,0.079745,13.896599999999999,37.0045,6.7361,0.0479999210446,,6.19835,3.2195,0.178999633175,0.178999633175,55.566000000000003,4
060750228013,0.157016,0.157016,0.069,0.069,0.549,0.549,0.293845,0.293845,0.841,0.841,0.074,0.074,10.831,0,0.0059246,13.9,37.03,6.7351,0.059,0.059,6.65421,3.2195,0.288,0.288,55.546100000000003,4
060750263011,0.146932593581,0.146932593581,0.14999957416,0.14999957416,0.857,0.857,0.402403834698,0.402403834698,0.691998071393,0.691998071393,0.329999037343,0.329999037343,177.48,0,0.00631395,8.2042,14.2836,4.4876,0.108999690792,0.108999690792,4.26986,0.5207,0.151999573965,0.151999573965,55.279600000000002,4
060750230031,0.174380126086,0.174380126086,0.123999427821,0.123999427821,0.908001,0.908001,0.222734178233,0.222734178233,0.793995878954,0.793995878954,0.127999472259,0.127999472259,45.226500000000001,0,0.00261742,23.2,38.58,16.115600000000001,0.0709996815768,0.0709996815768,1.74034,17.613,0.160999223981,0.160999223981,55.259500000000003,4
060750254031,0.166504,0.166504,0.126,0.126,0.793,0.793,0.36649,0.36649,0.82,0.82,0.177,0.177,83.356200000000001,0,0.00182579,9.3241,18.783999999999999,4.9266,0.123,0.123,6.30372,2.9416,0.196,0.196,55.239600000000003,4
060750256004,0.158658841341,0.158658841341,0.162999837,0.162999837,0.824,0.824,0.269630730369,0.269630730369,0.771999228,0.771999228,0.215999784,0.215999784,106.956,0,0.00260651,9.2751,15.1867,5.5653,0.094999905,0.094999905,4.14639,0.9145,0.193999806,0.193999806,54.932900000000004,4
060750253004,0.162097839784,0.162097839784,0.0859999309433,0.0859999309433,0.492,0.492,0.204372808907,0.204372808907,0.922998965748,0.922998965748,0.105999723733,,52.937800000000003,0,0.0242866,13.9,37.03,6.7351,0.0569999479928,,10.037599999999999,3.0326,0.258999821201,0.258999821201,54.879400000000004,4
060750111001,0.060557,0.060557,0.144,0.144,0.455,0.455,0.221957,0.221957,0.881,0.881,0.149,0.149,158.28399999999999,0,0.000548748,7.9,30.47,3.8247,0.127,0.127,6.17844,4.9374,0.563,0.563,54.833100000000002,4
060750314004,0.112635,0.112635,0.141,0.141,0.898,0.898,0.421786,0.421786,0.707,0.707,0.232,0.232,270.14800000000002,0,0.00621148,8.199999999999999,14.28,4.4833,0.112,0.112,5.13179,0.5207,0.227,0.227,54.593000000000004,4
060750427001,0.141527096036,0.141527096036,0.163999885407,0.163999885407,0.62,0.62,0.354268028853,0.354268028853,0.802999871011,0.802999871011,0.265999793228,0.265999793228,123.069,0,0.00202981,4.3,12.69,2.7109,0.131999765262,0.131999765262,3.45622,3.9085,0.417000016377,0.417000016377,54.546300000000002,4
